"trait","meanImp","medianImp","minImp","maxImp","normHits","decision"
"top.intensity.vis.rgb.blue.mean.33",1.04792816942752,1.00100150250438,0,2.48991297147916,0.711140760507005,"Confirmed"
"top.intensity.vis.rgb.red.mean.33",0.557419149086522,0,-1.00100150250438,2.02885251734366,0.0800533689126084,"Rejected"
"top.intensity.vis.rgb.green.mean.33",0.435512975065362,0,-1.00100150250438,1.64148220288108,0.00333555703802535,"Rejected"
"top.intensity.fluo.hsv.h.mean.33",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.33",0,0,0,0,0,"Rejected"
"top.intensity.fluo.hsv.s.mean.33",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.branchpoint.count.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.border.length..px..34",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.circumcircle.d..px..34",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.y..px..34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.centroid.x..px..34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.area..px..34",0.114709933758395,0,0,1.40790710642191,0.00066711140760507,"Rejected"
"top.geometry.fluo.hull.compactness.16.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.circularity.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.length.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.fillgrade.....34",0.0953334764289888,0,0,1.00100150250438,0.00066711140760507,"Rejected"
"top.geometry.fluo.compactness.16.34",0.11506080570407,0,0,1.41527541728108,0.00066711140760507,"Rejected"
"top.geometry.fluo.area..px.2..34",0.558989630997439,0,0,2.43853774562568,0.0240160106737825,"Rejected"
"top.geometry.fluo.leaf.length.mean..px..34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.leaf.curvature.avg.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.leaf.count.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.points.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.leaf.width.mean..px..34",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.minrectangle.length.b..px..34",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.minrectangle.length.a..px..34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.pc2..px..34",-1.38777878078145e-17,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.pc1..px..34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..34",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.lab.b.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.lab.a.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.lab.l.mean.34",0.00708888870442302,0,0,0.113422219270768,0,"Rejected"
"top.intensity.vis.hsv.h.brown2green.34",0,0,0,0,0,"Rejected"
"top.intensity.nir.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.hsv.h.red2green.34",0,0,0,0,0,"Rejected"
"top.intensity.vis.hsv.s.mean.34",2.15726770450567,2.18208141164454,0,3.60280201846623,0.989993328885924,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.34",0.365965390837506,0,-1.00100150250438,1.41497655310772,0.00800533689126084,"Rejected"
"top.intensity.vis.hsv.h.mean.34",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.intensity.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.lab.a.mean.34",0.321044808706545,0,-1.00100150250438,1.41620539683401,0.00466977985323549,"Rejected"
"top.intensity.vis.hsv.v.mean.34",0,0,0,0,0,"Rejected"
"top.intensity.vis.lab.b.mean.34",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.lab.l.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.rgb.blue.mean.34",0.380051323652678,0,0,1.40391448412982,0.00266844563042028,"Rejected"
"top.intensity.vis.rgb.red.mean.34",0.23104603888484,0,0,1.41638831876059,0.00133422281521014,"Rejected"
"top.intensity.vis.rgb.green.mean.34",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.h.mean.34",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.34",0,0,0,0,0,"Rejected"
"top.intensity.fluo.hsv.s.mean.34",0,0,0,0,0,"Rejected"
"top.geometry.fluo.branchpoint.count.35",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.border.length..px..35",0.162382721542071,0,0,1.40803414737473,0.00066711140760507,"Rejected"
"top.geometry.fluo.circumcircle.d..px..35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.centroid.y..px..35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.centroid.x..px..35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.area..px..35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.compactness.16.35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.circularity.35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.hull.length.35",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.fillgrade.....35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.compactness.16.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.area..px.2..35",0.560560256898466,0,0,1.94467514834395,0.107404936624416,"Rejected"
"top.geometry.fluo.leaf.length.mean..px..35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.leaf.curvature.avg.35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.leaf.count.35",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.geometry.fluo.hull.points.35",0,0,0,0,0,"Rejected"
"top.geometry.fluo.leaf.width.mean..px..35",0.210457815554928,0,-1.00100150250438,1.36532204387009,0,"Rejected"
"top.geometry.fluo.minrectangle.length.b..px..35",-1.38777878078145e-17,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.geometry.fluo.minrectangle.length.a..px..35",0.210718248053662,0,-1.00100150250438,1.39950244502459,0.00266844563042028,"Rejected"
"top.geometry.fluo.hull.pc2..px..35",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.geometry.fluo.hull.pc1..px..35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.geometry.vis.leaftip.count..leaftips..35",-0.0625625939065239,0,-1.00100150250438,0,0,"Rejected"
"top.intensity.fluo.lab.b.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.lab.a.mean.35",0,0,0,0,0,"Rejected"
"top.intensity.fluo.lab.l.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.hsv.h.brown2green.35",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"top.intensity.nir.mean.35",0,0,0,0,0,"Rejected"
"top.intensity.vis.hsv.h.red2green.35",0,0,0,0,0,"Rejected"
"top.intensity.vis.hsv.s.mean.35",2.34707410065836,2.39336259284996,0,3.75556298528807,0.99599733155437,"Confirmed"
"top.intensity.vis.hsv.h.yellow2green.35",0.137038676090328,0,0,1.29981009717491,0.00133422281521014,"Rejected"
"top.intensity.vis.hsv.h.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.intensity.mean.35",0,0,0,0,0,"Rejected"
"top.intensity.vis.lab.a.mean.35",0.485015247096621,0,-1.00100150250438,1.90097065321512,0.00533689126084056,"Rejected"
"top.intensity.vis.hsv.v.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.lab.b.mean.35",0.22917773307682,0,0,1.41196901362904,0.00200133422281521,"Rejected"
"top.intensity.vis.lab.l.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.rgb.blue.mean.35",0.125125187813048,0,0,1.00100150250438,0,"Rejected"
"top.intensity.vis.rgb.red.mean.35",0.153373756947978,0,0,1.21884589089877,0.00066711140760507,"Rejected"
"top.intensity.vis.rgb.green.mean.35",0.187687781719572,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.h.mean.35",0.0625625939065239,0,0,1.00100150250438,0,"Rejected"
"top.intensity.fluo.hsv.v.mean.35",0,0,0,0,0,"Rejected"
"top.intensity.fluo.hsv.s.mean.35",-1.38777878078145e-17,0,-1.00100150250438,1.00100150250438,0,"Rejected"
