Plant.ID;Treatment;DAS;Field.Capacity
1745AJ197;D;20;42.31820008
1745AJ197;D;21;37.49698674
1745AJ197;D;22;32.6757734
1745AJ197;D;23;28.65809562
1745AJ197;D;24;25.04218562
1745AJ197;D;25;21.42627561
1745AJ197;D;26;18.61390117
1745AJ197;D;27;15.80152672
1745AJ197;D;28;12.98915227
1745AJ197;D;29;10.5785456
1745AJ197;D;30;31.06870229
1745AJ197;D;31;76.46846123
1745AJ197;D;32;78.67818401
1745AJ197;D;33;78.67818401
1745AJ197;D;34;78.67818401
1745AJ197;D;35;78.67818401
1745AJ197;D;36;78.67818401
1745AJ200;D;1;83.29851346
1745AJ200;D;5;86.91442346
1745AJ200;D;7;82.89674568
1745AJ200;D;8;82.89674568
1745AJ200;D;10;74.86139012
1745AJ200;D;11;74.45962234
1745AJ200;D;12;74.86139012
1745AJ200;D;13;74.45962234
1745AJ200;D;14;74.86139012
1745AJ200;D;15;74.86139012
1745AJ200;D;16;66.022499
1745AJ200;D;17;57.58537565
1745AJ201;WW;1;83.29851346
1745AJ201;WW;5;86.91442346
1745AJ201;WW;7;83.29851346
1745AJ201;WW;8;83.29851346
1745AJ201;WW;10;74.86139012
1745AJ201;WW;11;75.26315789
1745AJ201;WW;12;75.26315789
1745AJ201;WW;13;75.26315789
1745AJ201;WW;14;74.86139012
1745AJ201;WW;15;75.26315789
1745AJ201;WW;16;75.26315789
1745AJ201;WW;17;74.86139012
1745AJ201;WW;18;74.86139012
1745AJ201;WW;19;74.86139012
1745AJ201;WW;20;74.86139012
1745AJ201;WW;21;75.26315789
1745AJ201;WW;22;74.86139012
1745AJ203;D;1;85.30735235
1745AJ203;D;5;88.52149458
1745AJ203;D;7;84.90558457
1745AJ203;D;8;84.90558457
1745AJ203;D;10;76.46846123
1745AJ203;D;11;76.46846123
1745AJ203;D;12;76.87022901
1745AJ203;D;13;76.46846123
1745AJ203;D;14;76.46846123
1745AJ203;D;15;76.46846123
1745AJ203;D;16;67.22780233
1745AJ203;D;17;58.38891121
1745AJ203;D;18;49.95178787
1745AJ203;D;19;44.72880675
1745AJ203;D;20;40.30936119
1745AJ203;D;21;35.08638007
1745AJ203;D;22;30.66693451
1745AJ203;D;23;26.64925673
1745AJ203;D;24;23.03334673
1745AJ203;D;25;20.22097228
1745AJ203;D;26;17.40859783
1745AJ203;D;27;14.99799116
1745AJ203;D;28;12.58738449
1745AJ203;D;29;10.17677782
1745AJ203;D;30;30.66693451
1745AJ203;D;31;74.45962234
1745AJ203;D;32;76.66934512
1745AJ203;D;33;76.66934512
1745AJ203;D;34;76.66934512
1745AJ203;D;35;77.0711129
1745AJ203;D;36;76.66934512
1745AJ203;D;37;76.66934512
1745AJ203;D;38;76.66934512
1745AJ203;D;39;76.66934512
1745AJ203;D;40;76.26757734
1745AJ203;D;41;76.66934512
1745AJ203;D;42;76.26757734
1745AJ203;D;43;76.26757734
1745AJ203;D;44;76.26757734
1745AJ210;D;1;90.93210125
1745AJ210;D;5;94.14624347
1745AJ210;D;7;90.53033347
1745AJ210;D;8;90.53033347
1745AJ210;D;10;82.4949779
1745AJ210;D;11;82.4949779
1745AJ210;D;12;82.09321012
1745AJ210;D;13;82.4949779
1745AJ210;D;14;82.09321012
1745AJ210;D;15;82.09321012
1745AJ210;D;16;73.254319
1745AJ210;D;17;64.41542788
1745AJ210;D;18;56.38007232
1745AJ210;D;19;51.1570912
1745AJ210;D;20;46.33587786
1745AJ210;D;21;41.51466452
1745AJ210;D;22;37.09521896
1745AJ210;D;23;33.47930896
1745AJ210;D;24;29.46163118
1745AJ210;D;25;26.24748895
1745AJ210;D;26;23.03334673
1745AJ210;D;27;20.22097228
1745AJ210;D;28;17.40859783
1745AJ210;D;29;14.59622338
1745AJ210;D;30;34.68461229
1745AJ210;D;31;79.28083568
1745AJ211;WW;1;90.93210125
1745AJ211;WW;5;94.94977903
1745AJ211;WW;7;90.53033347
1745AJ211;WW;8;90.53033347
1745AJ211;WW;10;82.4949779
1745AJ211;WW;11;82.4949779
1745AJ211;WW;12;82.09321012
1745AJ211;WW;13;82.4949779
1745AJ211;WW;14;82.4949779
1745AJ211;WW;15;82.4949779
1745AJ211;WW;16;82.4949779
1745AJ211;WW;17;82.09321012
1745AJ211;WW;18;82.4949779
1745AJ211;WW;19;82.09321012
1745AJ211;WW;20;82.09321012
1745AJ211;WW;21;82.09321012
1745AJ211;WW;22;82.09321012
1745AJ211;WW;23;82.09321012
1745AJ211;WW;24;82.09321012
1745AJ211;WW;25;82.09321012
1745AJ211;WW;26;82.09321012
1745AJ211;WW;27;81.69144235
1745AJ211;WW;28;82.09321012
1745AJ211;WW;29;82.4949779
1745AJ211;WW;30;82.09321012
1745AJ211;WW;31;82.09321012
1745AJ211;WW;32;82.29409401
1745AJ211;WW;33;82.29409401
1745AJ211;WW;34;82.29409401
1745AJ211;WW;35;81.89232624
1745AJ211;WW;36;82.29409401
1745AJ214;D;1;98.96745681
1745AJ214;D;5;101.3780635
1745AJ214;D;7;98.16392125
1745AJ214;D;8;98.56568903
1745AJ214;D;10;90.12856569
1745AJ214;D;11;90.53033347
1745AJ214;D;12;90.12856569
1745AJ214;D;13;90.53033347
1745AJ214;D;14;90.12856569
1745AJ214;D;15;90.12856569
1745AJ214;D;16;80.48613901
1745AJ214;D;17;70.84371233
1745AJ214;D;18;62.40658899
1745AJ214;D;19;57.18360787
1745AJ214;D;20;52.76416231
1745AJ214;D;21;47.5411812
1745AJ214;D;22;43.12173564
1745AJ214;D;23;39.10405785
1745AJ214;D;24;35.08638007
1745AJ214;D;25;31.87223785
1745AJ214;D;26;28.65809562
1745AJ214;D;27;25.44395339
1745AJ214;D;28;22.63157895
1745AJ214;D;29;20.22097228
1745AJ214;D;30;40.30936119
1745AJ214;D;31;88.1197268
1745AJ214;D;32;90.32944958
1745AJ214;D;33;90.32944958
1745AJ214;D;34;89.9276818
1745AJ214;D;35;90.32944958
1745AJ214;D;36;90.32944958
1745AJ214;D;37;90.32944958
1745AJ214;D;38;90.32944958
1745AJ214;D;39;90.32944958
1745AJ214;D;40;89.9276818
1745AJ214;D;41;89.9276818
1745AJ214;D;42;90.32944958
1745AJ214;D;43;89.52591402
1745AJ216;D;1;90.93210125
1745AJ216;D;5;93.74447569
1745AJ216;D;7;90.53033347
1745AJ216;D;8;90.53033347
1745AJ216;D;10;82.09321012
1745AJ216;D;11;82.4949779
1745AJ216;D;12;82.09321012
1745AJ216;D;13;82.4949779
1745AJ216;D;14;82.4949779
1745AJ216;D;15;82.09321012
1745AJ216;D;16;72.45078345
1745AJ216;D;17;63.61189233
1745AJ216;D;18;56.7818401
1745AJ216;D;19;51.96062676
1745AJ216;D;20;47.13941342
1745AJ216;D;21;41.9164323
1745AJ216;D;22;37.49698674
1745AJ216;D;23;33.47930896
1745AJ216;D;24;29.86339896
1745AJ216;D;25;26.64925673
1745AJ216;D;26;23.83688228
1745AJ216;D;27;21.02450783
1745AJ216;D;28;18.61390117
1745AJ216;D;29;15.80152672
1745AJ216;D;30;36.69345119
1745AJ216;D;31;80.08437123
1745AJ216;D;32;81.89232624
1745AJ216;D;33;82.69586179
1745AJ216;D;34;82.29409401
1745AJ216;D;35;82.69586179
1745AJ216;D;36;81.89232624
1745AJ216;D;37;82.29409401
1745AJ216;D;38;82.29409401
1745AJ216;D;39;81.89232624
1745AJ216;D;40;81.89232624
1745AJ216;D;41;82.29409401
1745AJ216;D;42;81.89232624
1745AJ216;D;43;82.29409401
1745AJ216;D;44;81.89232624
1745AJ217;D;1;85.30735235
1745AJ217;D;5;89.32503013
1745AJ217;D;7;85.30735235
1745AJ217;D;8;84.90558457
1745AJ217;D;10;76.87022901
1745AJ217;D;11;77.27199679
1745AJ217;D;12;77.27199679
1745AJ217;D;13;76.87022901
1745AJ217;D;14;77.27199679
1745AJ217;D;15;77.27199679
1745AJ217;D;16;68.03133789
1745AJ217;D;17;59.19244677
1745AJ217;D;18;51.1570912
1745AJ217;D;19;45.93411008
1745AJ217;D;20;41.11289675
1745AJ217;D;21;36.29168341
1745AJ217;D;22;32.27400562
1745AJ217;D;23;28.25632784
1745AJ217;D;24;24.64041784
1745AJ217;D;25;21.42627561
1745AJ217;D;26;18.61390117
1745AJ217;D;27;15.80152672
1745AJ217;D;28;13.39092005
1745AJ217;D;29;10.5785456
1745AJ217;D;30;31.47047007
1745AJ217;D;31;74.86139012
1745AJ217;D;32;77.47288067
1745AJ217;D;33;77.0711129
1745AJ217;D;34;77.0711129
1745AJ217;D;35;77.47288067
1745AJ217;D;36;77.0711129
1745AJ217;D;37;77.0711129
1745AJ217;D;38;77.0711129
1745AJ217;D;39;76.66934512
1745AJ217;D;40;76.66934512
1745AJ217;D;41;76.66934512
1745AJ217;D;42;76.66934512
1745AJ217;D;43;76.66934512
1745AJ217;D;44;76.66934512
1745AJ220;WW;1;86.11088791
1745AJ220;WW;5;89.72679791
1745AJ220;WW;7;85.70912013
1745AJ220;WW;8;85.70912013
1745AJ220;WW;10;77.27199679
1745AJ220;WW;11;77.67376456
1745AJ220;WW;12;77.27199679
1745AJ220;WW;13;77.67376456
1745AJ220;WW;14;77.27199679
1745AJ220;WW;15;77.67376456
1745AJ224;D;1;93.74447569
1745AJ224;D;5;96.55685014
1745AJ224;D;7;92.94094014
1745AJ224;D;8;93.34270791
1745AJ224;D;10;84.90558457
1745AJ224;D;11;85.30735235
1745AJ224;D;12;84.90558457
1745AJ224;D;13;84.90558457
1745AJ224;D;14;85.30735235
1745AJ224;D;15;85.30735235
1745AJ224;D;16;76.06669345
1745AJ224;D;17;66.82603455
1745AJ224;D;18;58.38891121
1745AJ224;D;19;51.96062676
1745AJ224;D;20;46.73764564
1745AJ224;D;21;41.51466452
1745AJ224;D;22;36.69345119
1745AJ224;D;23;32.6757734
1745AJ224;D;24;29.0598634
1745AJ224;D;25;25.44395339
1745AJ224;D;26;22.22981117
1745AJ224;D;27;19.41743672
1745AJ226;WW;1;91.33386902
1745AJ226;WW;5;94.54801125
1745AJ226;WW;7;90.93210125
1745AJ226;WW;8;90.93210125
1745AJ226;WW;10;82.4949779
1745AJ226;WW;11;82.89674568
1745AJ226;WW;12;82.4949779
1745AJ226;WW;13;82.4949779
1745AJ226;WW;14;82.89674568
1745AJ226;WW;15;82.89674568
1745AJ226;WW;16;82.4949779
1745AJ226;WW;17;82.89674568
1745AJ226;WW;18;82.4949779
1745AJ226;WW;19;82.4949779
1745AJ226;WW;20;82.4949779
1745AJ226;WW;21;82.4949779
1745AJ226;WW;22;82.4949779
1745AJ226;WW;23;82.4949779
1745AJ226;WW;24;82.4949779
1745AJ226;WW;25;82.4949779
1745AJ226;WW;26;82.4949779
1745AJ226;WW;27;82.09321012
1745AJ226;WW;28;82.4949779
1745AJ226;WW;29;82.4949779
1745AJ226;WW;30;82.4949779
1745AJ226;WW;31;82.4949779
1745AJ226;WW;32;82.09321012
1745AJ226;WW;33;82.4949779
1745AJ226;WW;34;82.89674568
1745AJ226;WW;35;82.4949779
1745AJ226;WW;36;82.4949779
1745AJ226;WW;37;82.4949779
1745AJ226;WW;38;82.09321012
1745AJ226;WW;39;82.4949779
1745AJ226;WW;40;82.09321012
1745AJ226;WW;41;82.4949779
1745AJ226;WW;42;82.09321012
1745AJ226;WW;43;82.4949779
1745AJ226;WW;44;82.09321012
1745AJ232;D;1;76.06669345
1745AJ232;D;5;79.68260346
1745AJ232;D;7;75.66492567
1745AJ232;D;8;75.66492567
1745AJ232;D;10;67.62957011
1745AJ232;D;11;68.03133789
1745AJ232;D;12;67.22780233
1745AJ232;D;13;67.62957011
1745AJ232;D;14;67.62957011
1745AJ232;D;15;67.62957011
1745AJ232;D;16;58.79067899
1745AJ232;D;17;50.75532342
1745AJ232;D;18;42.71996786
1745AJ232;D;19;37.09521896
1745AJ232;D;20;32.6757734
1745AJ234;D;1;84.50381679
1745AJ234;D;5;88.92326235
1745AJ234;D;7;84.50381679
1745AJ234;D;8;84.10204902
1745AJ234;D;10;76.06669345
1745AJ234;D;11;76.06669345
1745AJ234;D;12;76.06669345
1745AJ234;D;13;76.06669345
1745AJ234;D;14;76.06669345
1745AJ234;D;15;75.66492567
1745AJ234;D;16;67.22780233
1745AJ234;D;17;59.19244677
1745AJ234;D;18;51.55885898
1745AJ234;D;19;45.53234231
1745AJ234;D;20;40.71112897
1745AJ234;D;21;35.48814785
1745AJ234;D;22;31.06870229
1745AJ234;D;23;27.05102451
1745AJ234;D;24;23.03334673
1745AJ234;D;25;19.41743672
1745AJ234;D;26;15.80152672
1745AJ234;D;27;12.58738449
1745AJ234;D;28;9.775010044
1745AJ234;D;29;6.962635597
1745AJ234;D;30;27.05102451
1745AJ234;D;31;73.254319
1745AJ234;D;32;75.86580956
1745AJ234;D;33;76.26757734
1745AJ234;D;34;76.26757734
1745AJ234;D;35;75.86580956
1745AJ234;D;36;75.86580956
1745AJ234;D;37;75.86580956
1745AJ234;D;38;75.46404178
1745AJ234;D;39;75.86580956
1745AJ234;D;40;75.46404178
1745AJ234;D;41;75.86580956
1745AJ234;D;42;75.86580956
1745AJ234;D;43;75.46404178
1745AJ234;D;44;75.46404178
1745AJ237;D;1;91.7356368
1745AJ237;D;5;94.14624347
1745AJ237;D;7;91.33386902
1745AJ237;D;8;91.7356368
1745AJ237;D;10;83.29851346
1745AJ237;D;11;83.29851346
1745AJ237;D;12;83.29851346
1745AJ237;D;13;82.89674568
1745AJ237;D;14;82.89674568
1745AJ237;D;15;83.29851346
1745AJ237;D;16;74.05785456
1745AJ237;D;17;65.21896344
1745AJ237;D;18;57.58537565
1745AJ237;D;19;51.96062676
1745AJ237;D;20;46.73764564
1745AJ237;D;21;41.9164323
1745AJ237;D;22;37.09521896
1745AJ237;D;23;32.6757734
1745AJ237;D;24;29.0598634
1745AJ237;D;25;25.44395339
1745AJ237;D;26;22.22981117
1745AJ237;D;27;19.01566894
1745AJ237;D;28;16.2032945
1745AJ237;D;29;13.79268783
1745AJ240;WW;1;84.90558457
1745AJ240;WW;5;87.71795902
1745AJ240;WW;7;84.10204902
1745AJ240;WW;8;84.50381679
1745AJ240;WW;10;76.46846123
1745AJ240;WW;11;76.46846123
1745AJ240;WW;12;76.46846123
1745AJ240;WW;13;76.46846123
1745AJ240;WW;14;76.06669345
1745AJ240;WW;15;76.06669345
1745AJ240;WW;16;76.46846123
1745AJ240;WW;17;76.46846123
1745AJ240;WW;18;76.46846123
1745AJ240;WW;19;76.46846123
1745AJ240;WW;20;76.06669345
1745AJ240;WW;21;76.46846123
1745AJ240;WW;22;76.06669345
1745AJ240;WW;23;76.06669345
1745AJ240;WW;24;76.46846123
1745AJ240;WW;25;76.06669345
1745AJ240;WW;26;76.06669345
1745AJ240;WW;27;76.06669345
1745AJ240;WW;28;76.06669345
1745AJ240;WW;29;76.06669345
1745AJ240;WW;30;76.06669345
1745AJ240;WW;31;76.06669345
1745AJ240;WW;32;76.26757734
1745AJ240;WW;33;75.86580956
1745AJ240;WW;34;75.86580956
1745AJ240;WW;35;76.26757734
1745AJ240;WW;36;76.26757734
1745AJ240;WW;37;76.26757734
1745AJ240;WW;38;76.26757734
1745AJ240;WW;39;75.86580956
1745AJ240;WW;40;75.46404178
1745AJ240;WW;41;75.86580956
1745AJ240;WW;42;75.46404178
1745AJ240;WW;43;75.46404178
1745AJ240;WW;44;75.86580956
1745AJ244;WW;1;84.50381679
1745AJ244;WW;5;88.92326235
1745AJ244;WW;7;84.10204902
1745AJ244;WW;8;84.10204902
1745AJ244;WW;10;75.66492567
1745AJ244;WW;11;76.06669345
1745AJ244;WW;12;76.06669345
1745AJ244;WW;13;75.66492567
1745AJ244;WW;14;76.06669345
1745AJ244;WW;15;76.06669345
1745AJ244;WW;16;76.06669345
1745AJ244;WW;17;75.66492567
1745AJ244;WW;18;76.06669345
1745AJ244;WW;19;75.66492567
1745AJ244;WW;20;75.66492567
1745AJ244;WW;21;76.06669345
1745AJ244;WW;22;76.06669345
1745AJ244;WW;23;76.06669345
1745AJ244;WW;24;76.06669345
1745AJ244;WW;25;75.66492567
1745AJ244;WW;26;75.66492567
1745AJ244;WW;27;76.06669345
1745AJ244;WW;28;76.06669345
1745AJ244;WW;29;75.66492567
1745AJ244;WW;30;76.06669345
1745AJ244;WW;31;76.06669345
1745AJ244;WW;32;76.26757734
1745AJ244;WW;33;75.86580956
1745AJ244;WW;34;75.86580956
1745AJ244;WW;35;75.86580956
1745AJ244;WW;36;75.86580956
1745AJ245;D;1;88.52149458
1745AJ245;D;5;92.53917236
1745AJ245;D;7;88.1197268
1745AJ245;D;8;88.1197268
1745AJ245;D;10;80.08437123
1745AJ245;D;11;80.08437123
1745AJ245;D;12;80.08437123
1745AJ245;D;13;80.08437123
1745AJ245;D;14;79.68260346
1745AJ245;D;15;79.68260346
1745AJ245;D;16;71.64724789
1745AJ245;D;17;64.0136601
1745AJ245;D;18;56.7818401
1745AJ245;D;19;51.55885898
1745AJ245;D;20;47.13941342
1745AJ245;D;21;42.31820008
1745AJ245;D;22;37.89875452
1745AJ245;D;23;33.47930896
1745AJ245;D;24;29.86339896
1745AJ246;D;1;84.10204902
1745AJ246;D;5;88.52149458
1745AJ246;D;7;84.10204902
1745AJ246;D;8;83.70028124
1745AJ246;D;10;75.26315789
1745AJ246;D;11;75.66492567
1745AJ246;D;12;75.26315789
1745AJ246;D;13;75.66492567
1745AJ246;D;14;75.66492567
1745AJ246;D;15;75.26315789
1745AJ246;D;16;65.62073122
1745AJ246;D;17;56.7818401
1745AJ246;D;18;48.34471675
1745AJ246;D;19;42.31820008
1745AJ246;D;20;36.29168341
1745AJ248;D;1;90.12856569
1745AJ248;D;5;92.53917236
1745AJ248;D;7;89.32503013
1745AJ248;D;8;89.72679791
1745AJ248;D;10;81.28967457
1745AJ248;D;11;81.69144235
1745AJ248;D;12;81.28967457
1745AJ248;D;13;81.69144235
1745AJ248;D;14;81.28967457
1745AJ248;D;15;81.28967457
1745AJ248;D;16;71.64724789
1745AJ248;D;17;62.80835677
1745AJ248;D;18;55.17476898
1745AJ248;D;19;50.35355564
1745AJ248;D;20;45.13057453
1745AJ248;D;21;40.30936119
1745AJ248;D;22;35.88991563
1745AJ249;D;1;90.12856569
1745AJ249;D;5;94.14624347
1745AJ249;D;7;89.72679791
1745AJ249;D;8;89.32503013
1745AJ249;D;10;81.28967457
1745AJ249;D;11;81.69144235
1745AJ249;D;12;81.28967457
1745AJ249;D;13;81.28967457
1745AJ249;D;14;81.28967457
1745AJ249;D;15;81.28967457
1745AJ249;D;16;71.64724789
1745AJ249;D;17;62.40658899
1745AJ249;D;18;53.96946565
1745AJ249;D;19;47.94294898
1745AJ249;D;20;41.9164323
1745AJ249;D;21;35.88991563
1745AJ249;D;22;31.47047007
1745AJ249;D;23;27.45279229
1745AJ249;D;24;23.83688228
1745AJ249;D;25;21.02450783
1745AJ249;D;26;18.21213339
1745AJ249;D;27;15.80152672
1745AJ249;D;28;13.39092005
1745AJ249;D;29;11.38208116
1745AJ249;D;30;32.27400562
1745AJ249;D;31;78.8790679
1745AJ249;D;32;81.49055846
1745AJ249;D;33;81.89232624
1745AJ249;D;34;81.89232624
1745AJ249;D;35;81.49055846
1745AJ249;D;36;81.89232624
1745AJ249;D;37;81.49055846
1745AJ249;D;38;81.49055846
1745AJ252;D;1;85.30735235
1745AJ252;D;5;90.12856569
1745AJ252;D;7;84.90558457
1745AJ252;D;8;85.30735235
1745AJ252;D;10;76.46846123
1745AJ252;D;11;76.87022901
1745AJ252;D;12;76.87022901
1745AJ252;D;13;76.87022901
1745AJ252;D;14;76.87022901
1745AJ252;D;15;76.46846123
1745AJ252;D;16;68.43310566
1745AJ252;D;17;60.79951788
1745AJ252;D;18;53.16593009
1745AJ252;D;19;46.73764564
1745AJ252;D;20;41.9164323
1745AJ252;D;21;37.09521896
1745AJ252;D;22;32.6757734
1745AJ252;D;23;28.25632784
1745AJ252;D;24;24.64041784
1745AJ252;D;25;21.42627561
1745AJ252;D;26;18.21213339
1745AJ252;D;27;14.99799116
1745AJ252;D;28;12.18561671
1745AJ252;D;29;9.775010044
1745AJ252;D;30;29.86339896
1745AJ252;D;31;74.45962234
1745AJ252;D;32;76.66934512
1745AJ252;D;33;76.66934512
1745AJ252;D;34;76.66934512
1745AJ252;D;35;76.66934512
1745AJ252;D;36;76.66934512
1745AJ252;D;37;76.66934512
1745AJ252;D;38;76.66934512
1745AJ252;D;39;76.66934512
1745AJ252;D;40;76.26757734
1745AJ252;D;41;76.66934512
1745AJ252;D;42;76.26757734
1745AJ252;D;43;76.26757734
1745AJ252;D;44;76.26757734
1745AJ254;D;1;86.51265569
1745AJ254;D;5;90.12856569
1745AJ254;D;7;86.11088791
1745AJ254;D;8;86.51265569
1745AJ254;D;10;78.07553234
1745AJ254;D;11;77.67376456
1745AJ254;D;12;77.67376456
1745AJ254;D;13;78.07553234
1745AJ254;D;14;77.67376456
1745AJ254;D;15;77.67376456
1745AJ254;D;16;67.62957011
1745AJ254;D;17;57.58537565
1745AJ254;D;18;48.74648453
1745AJ254;D;19;43.12173564
1745AJ254;D;20;37.09521896
1745AJ254;D;21;31.06870229
1745AJ254;D;22;26.24748895
1745AJ254;D;23;22.22981117
1745AJ254;D;24;18.61390117
1745AJ254;D;25;14.99799116
1745AJ254;D;26;11.78384894
1745AJ254;D;27;8.971474488
1745AJ254;D;28;6.560867818
1745AJ254;D;29;4.150261149
1745AJ254;D;30;24.64041784
1745AJ254;D;31;75.26315789
1745AJ254;D;32;77.67376456
1745AJ254;D;33;77.67376456
1745AJ254;D;34;77.67376456
1745AJ254;D;35;78.07553234
1745AJ254;D;36;78.07553234
1745AJ254;D;37;77.27199679
1745AJ254;D;38;77.27199679
1745AJ254;D;39;77.67376456
1745AJ254;D;40;77.67376456
1745AJ254;D;41;77.67376456
1745AJ254;D;42;77.27199679
1745AJ254;D;43;77.27199679
1745AJ254;D;44;77.67376456
1745AJ256;WW;1;91.33386902
1745AJ256;WW;5;94.94977903
1745AJ256;WW;7;91.33386902
1745AJ256;WW;8;90.93210125
1745AJ256;WW;10;82.4949779
1745AJ256;WW;11;82.4949779
1745AJ256;WW;12;82.4949779
1745AJ256;WW;13;82.89674568
1745AJ256;WW;14;82.89674568
1745AJ256;WW;15;82.89674568
1745AJ261;D;1;94.94977903
1745AJ261;D;5;98.56568903
1745AJ261;D;7;94.54801125
1745AJ261;D;8;94.54801125
1745AJ261;D;10;86.51265569
1745AJ261;D;11;86.11088791
1745AJ261;D;12;86.51265569
1745AJ261;D;13;86.51265569
1745AJ261;D;14;86.51265569
1745AJ261;D;15;86.51265569
1745AJ261;D;16;77.67376456
1745AJ261;D;17;69.638409
1745AJ261;D;18;61.60305344
1745AJ261;D;19;55.57653676
1745AJ261;D;20;49.95178787
1745AJ261;D;21;45.13057453
1745AJ261;D;22;40.71112897
1745AJ261;D;23;36.29168341
1745AJ261;D;24;32.6757734
1745AJ261;D;25;29.0598634
1745AJ261;D;26;26.24748895
1745AJ261;D;27;23.4351145
1745AJ261;D;28;20.62274006
1745AJ261;D;29;18.21213339
1745AJ261;D;30;38.70229008
1745AJ261;D;31;83.70028124
1745AJ261;D;32;86.3117718
1745AJ261;D;33;86.3117718
1745AJ261;D;34;86.3117718
1745AJ261;D;35;86.71353957
1745AJ261;D;36;86.71353957
1745AJ261;D;37;86.3117718
1745AJ261;D;38;86.3117718
1745AJ261;D;39;86.3117718
1745AJ261;D;40;86.3117718
1745AJ261;D;41;86.3117718
1745AJ265;WW;1;86.51265569
1745AJ265;WW;5;88.1197268
1745AJ265;WW;7;85.70912013
1745AJ265;WW;8;85.70912013
1745AJ265;WW;10;77.67376456
1745AJ265;WW;11;77.67376456
1745AJ265;WW;12;77.67376456
1745AJ265;WW;13;77.67376456
1745AJ265;WW;14;78.07553234
1745AJ265;WW;15;77.67376456
1745AJ265;WW;16;78.07553234
1745AJ265;WW;17;77.67376456
1745AJ265;WW;18;77.67376456
1745AJ265;WW;19;77.67376456
1745AJ265;WW;20;77.27199679
1745AJ265;WW;21;77.67376456
1745AJ265;WW;22;78.07553234
1745AJ265;WW;23;78.07553234
1745AJ265;WW;24;77.67376456
1745AJ265;WW;25;77.67376456
1745AJ265;WW;26;77.67376456
1745AJ265;WW;27;77.67376456
1745AJ265;WW;28;78.07553234
1745AJ265;WW;29;77.67376456
1745AJ266;D;1;82.89674568
1745AJ266;D;5;86.11088791
1745AJ266;D;7;82.4949779
1745AJ266;D;8;82.4949779
1745AJ266;D;10;74.05785456
1745AJ266;D;11;74.86139012
1745AJ266;D;12;74.45962234
1745AJ266;D;13;74.45962234
1745AJ266;D;14;74.45962234
1745AJ266;D;15;74.45962234
1745AJ266;D;16;66.022499
1745AJ266;D;17;57.98714343
1745AJ266;D;18;50.35355564
1745AJ266;D;19;44.32703897
1745AJ266;D;20;39.10405785
1745AJ266;D;21;33.88107674
1745AJ266;D;22;29.46163118
1745AJ266;D;23;25.04218562
1745AJ266;D;24;20.62274006
1745AJ266;D;25;17.00683005
1745AJ266;D;26;13.39092005
1745AJ266;D;27;9.775010044
1745AJ266;D;28;6.962635597
1745AJ266;D;29;4.150261149
1745AJ266;D;30;24.23865006
1745AJ266;D;31;71.64724789
1745AJ266;D;32;73.85697067
1745AJ266;D;33;74.25873845
1745AJ266;D;34;74.25873845
1745AJ266;D;35;74.66050623
1745AJ266;D;36;73.85697067
1745AJ266;D;37;74.25873845
1745AJ266;D;38;74.25873845
1745AJ266;D;39;74.66050623
1745AJ266;D;40;74.25873845
1745AJ266;D;41;73.45520289
1745AJ266;D;42;74.25873845
1745AJ266;D;43;73.45520289
1745AJ267;D;1;94.14624347
1745AJ267;D;5;97.3603857
1745AJ267;D;7;93.74447569
1745AJ267;D;8;93.74447569
1745AJ267;D;10;85.30735235
1745AJ267;D;11;85.30735235
1745AJ267;D;12;85.70912013
1745AJ267;D;13;85.70912013
1745AJ267;D;14;85.70912013
1745AJ267;D;15;85.70912013
1745AJ267;D;16;76.46846123
1745AJ267;D;17;67.62957011
1745AJ267;D;18;59.99598232
1745AJ267;D;19;55.17476898
1745AJ267;D;20;50.35355564
1745AJ267;D;21;45.13057453
1745AJ267;D;22;40.30936119
1745AJ267;D;23;35.88991563
1745AJ267;D;24;31.47047007
1745AJ267;D;25;27.85456006
1745AJ267;D;26;24.64041784
1745AJ267;D;27;21.42627561
1745AJ267;D;28;18.21213339
1745AJ267;D;29;15.80152672
1745AJ267;D;30;36.29168341
1745AJ267;D;31;83.29851346
1745AJ267;D;32;85.91000402
1745AJ267;D;33;85.91000402
1745AJ267;D;34;85.50823624
1745AJ267;D;35;85.50823624
1745AJ267;D;36;85.50823624
1745AJ269;D;1;90.12856569
1745AJ269;D;5;93.34270791
1745AJ269;D;7;89.72679791
1745AJ269;D;8;89.72679791
1745AJ269;D;10;81.69144235
1745AJ269;D;11;81.69144235
1745AJ269;D;12;81.69144235
1745AJ269;D;13;81.69144235
1745AJ269;D;14;81.69144235
1745AJ269;D;15;81.69144235
1745AJ269;D;16;73.254319
1745AJ269;D;17;65.21896344
1745AJ269;D;18;57.98714343
1745AJ269;D;19;51.96062676
1745AJ269;D;20;47.13941342
1745AJ269;D;21;42.31820008
1745AJ269;D;22;38.3005223
1745AJ269;D;23;33.88107674
1745AJ269;D;24;30.26516673
1745AJ269;D;25;26.64925673
1745AJ269;D;26;23.83688228
1745AJ269;D;27;21.02450783
1745AJ269;D;28;18.21213339
1745AJ269;D;29;15.80152672
1745AJ269;D;30;36.29168341
1745AJ269;D;31;79.28083568
1745AJ269;D;32;81.28967457
1745AJ269;D;33;81.69144235
1745AJ269;D;34;81.28967457
1745AJ269;D;35;81.69144235
1745AJ269;D;36;81.28967457
1745AJ269;D;37;81.28967457
